API,,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
INTL.116-12-XKS-QBTU.A,                    Solar (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,3.41E-07,3.41214E-06,6.82428E-06,3.75336E-05,4.09457E-05,5.45943E-05,4.777E-05,NA
INTL.37-12-XKS-QBTU.A,                Wind (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,3.41214E-06,1.02364E-05,1.02364E-05,1.02364E-05,1.02364E-05,1.02364E-05,1.02364E-05,1.02364E-05,0.000102364,0.000310505,0.000307093,0.00042993,0.001238607,NA
INTL.38-12-XKS-QBTU.A,                Biomass and waste (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-XKS-QBTU.A,    Imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.002415696,0.002620416,0.002794428,0.01069662,0.009461476,0.008704012,0.003295992,0.002333808,0.001900484,0.004237704,0.002815582,0.003168042,0.003294627,0.011382432,0.012580044,NA
INTL.2-4-XKS-QBTU.A,    Exports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001009952,0.000934888,0.001204436,0.009270404,0.008936028,0.009870916,0.0016207,0.001886836,0.003630368,0.003002219,0.002309242,0.00308786,0.004378278,0.009038388,0.010710268,NA
INTL.2-23-XKS-QBTU.A,    Net imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0.001405744,0.001685528,0.001589992,0.001426216,0.000525448,-0.001166904,0.001675292,0.000446972,-0.001729884,0.001235485,0.000506341,0.000080182,-0.001083651,0.002344044,0.001869776,NA
,Kuwait,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-KWT-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-KWT-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11553E-05,3.07093E-05,3.75336E-05,5.11821E-05,0.000129661,0.000197904,0.000446991,0.000726786,0.000641483,0.000679439,NA
INTL.33-12-KWT-QBTU.A,            Hydroelectricity (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.34-12-KWT-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11553E-05,3.07093E-05,3.75336E-05,5.11821E-05,0.000129661,0.000197904,0.000446991,0.000726786,0.000641483,0.000679439,NA
INTL.35-12-KWT-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-KWT-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,1.02364E-05,1.70607E-05,3.07093E-05,4.43578E-05,6.82428E-05,0.000324153,0.000614185,0.000542531,0.000580487,NA
INTL.117-12-KWT-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-KWT-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.82E-07,1.02364E-05,1.70607E-05,3.07093E-05,4.43578E-05,6.82428E-05,0.000324153,0.000614185,0.000542531,0.000580487,NA
INTL.37-12-KWT-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,8.53035E-05,0.000129661,0.000122837,0.000112601,9.89521E-05,9.89521E-05,NA
INTL.38-12-KWT-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-KWT-QBTU.A,    Imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-4-KWT-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-KWT-QBTU.A,    Net imports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
,Kyrgyzstan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-KGZ-QBTU.A,        Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-KGZ-QBTU.A,        Renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.031374642,0.030688802,0.039604728,0.037557443,0.041396102,0.036936433,0.033589122,0.041017355,0.046220871,0.041989815,0.036438261,0.045657867,0.047609612,0.043197713,0.042129713,0.043023694,0.034199896,0.034513813,0.037523322,0.047763159,0.047896232,0.044344193,0.044920845,0.037496024,0.03882676,0.047978124,0.048366425,0.046765448,0.047698328,0.044211119,0.040614722,NA
INTL.33-12-KGZ-QBTU.A,            Hydroelectricity (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.031374642,0.030688802,0.039604728,0.037557443,0.041396102,0.036936433,0.033589122,0.041017355,0.046220871,0.041989815,0.036438261,0.045657867,0.047609612,0.043197713,0.042129713,0.043023694,0.034199896,0.034513813,0.037523322,0.047763159,0.047896232,0.044344193,0.044920845,0.037496024,0.03882676,0.047978124,0.048366425,0.046765448,0.047698328,0.044211119,0.040614722,NA
INTL.34-12-KGZ-QBTU.A,            Non-hydroelectric renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.35-12-KGZ-QBTU.A,                Geothermal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-KGZ-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.117-12-KGZ-QBTU.A,                    Tide and wave (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-KGZ-QBTU.A,                    Solar (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.37-12-KGZ-QBTU.A,                Wind (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-KGZ-QBTU.A,                Biomass and waste (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-3-KGZ-QBTU.A,    Imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.0180836,0.019168616,0.019619,0.023839644,0.024279792,0.0027296,0.0013648,0.004265,0.001095252,0.001098664,0.00131362,0.000368496,0.000184248,0,0.000030708,0.000013648,0.000348024,0.000177424,0.000395792,0.000593688,0.000603924,0.00078476,0.000975832,0.002487348,0.00112596,0,0,0.000917828,0.001204436,0.005742396,0.009574072,NA
INTL.2-4-KGZ-QBTU.A,    Exports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.025269272,0.022659092,0.0279784,0.0262724,0.031240272,0.008246804,0.003405176,0.006861532,0.010758036,0.00738698,0.003623544,0.005854992,0.011539384,0.009157808,0.008601652,0.008117148,0.002961616,0.004268412,0.006237136,0.009717376,0.00627808,0.001286324,0.000245664,0.000627808,0.000678988,0.00414558,0.00257606,0.000924652,0.001030424,0.001869776,0.001559284,NA
INTL.2-23-KGZ-QBTU.A,    Net imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,-0.007185672,-0.003490476,-0.0083594,-0.002432756,-0.00696048,-0.005517204,-0.002040376,-0.002596532,-0.009662784,-0.006288316,-0.002309924,-0.005486496,-0.011355136,-0.009157808,-0.008570944,-0.0081035,-0.002613592,-0.004090988,-0.005841344,-0.009123688,-0.005674156,-0.000501564,0.000730168,0.00185954,0.000446972,-0.00414558,-0.00257606,-0.000006824,0.000174012,0.00387262,0.008014788,NA
,Laos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-LAO-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-LAO-QBTU.A,        Renewables (quad Btu),0.00313917,0.003715822,0.003883017,0.003476972,0.003207413,0.002924205,0.002794544,0.001811847,0.001661713,0.002255426,0.00278772,0.002989036,0.002927618,0.002958327,0.002910557,0.003555452,0.004074097,0.003971733,0.006148679,0.007929817,0.011181588,0.011249831,0.010959799,0.009663185,0.010229601,0.011976617,0.01228371,0.011498917,0.012693167,0.011498917,0.028542565,0.043808486,0.044106708,0.052398212,0.051612054,0.047454701,0.059833268,0.06871712,0.076404675,0.067652532,0.097631609,0.112713275,0.114464591,NA
INTL.33-12-LAO-QBTU.A,            Hydroelectricity (quad Btu),0.00313917,0.003715822,0.003883017,0.003476972,0.003207413,0.002924205,0.002794544,0.001811847,0.001661713,0.002255426,0.00278772,0.002989036,0.002927618,0.002958327,0.002910557,0.003555452,0.004074097,0.003971733,0.006148679,0.007929817,0.011181588,0.011249831,0.010959799,0.009663185,0.010229601,0.011976617,0.01228371,0.011498917,0.012693167,0.011498917,0.028542565,0.043808486,0.044105343,0.052376374,0.051581345,0.047428769,0.059801194,0.068590871,0.076186298,0.067348852,0.097290394,0.112245811,0.113976452,NA
INTL.34-12-LAO-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-06,2.18377E-05,3.07093E-05,2.59323E-05,3.20741E-05,0.000126249,0.000218377,0.000303681,0.000341214,0.000467463,0.000488139,NA
INTL.35-12-LAO-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-LAO-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-06,3.41214E-06,1.36486E-05,1.36486E-05,1.70607E-05,3.41214E-05,6.48307E-05,0.00014331,0.000146722,0.000208141,0.000217347,NA
INTL.117-12-LAO-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-LAO-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.36486E-06,3.41214E-06,1.36486E-05,1.36486E-05,1.70607E-05,3.41214E-05,6.48307E-05,0.00014331,0.000146722,0.000208141,0.000217347,NA
INTL.37-12-LAO-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.38-12-LAO-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84256E-05,1.70607E-05,1.22837E-05,1.50134E-05,9.21278E-05,0.000153546,0.000160371,0.000194492,0.000259323,0.000270793,NA
INTL.2-3-LAO-QBTU.A,    Imports (quad Btu),0.000027296,0.000030708,0.000044356,0.0000853,0.000075064,0.00006824,0.000058004,0.000061416,0.00006824,0.000044356,0.000044356,0.000088712,0.000139892,0.0000853,0.0000853,0.000146716,0.0001706,0.00015354,0.00044356,0.00054592,0.00061416,0.000627808,0.000685812,0.000781348,0.000948536,0.00112596,0.002152972,0.002705716,0.00288314,0.0040091,0.00412852,0.003084448,0.004534548,0.004340064,0.005319308,0.0069946,0.002941144,0.001706,0.001030424,0.00458914,0.005080468,0.004459484,0.004656726,NA
INTL.2-4-LAO-QBTU.A,    Exports (quad Btu),0.00250782,0.00252488,0.002565824,0.002391812,0.00242252,0.002101792,0.001992608,0.000979244,0.000934888,0.001259028,0.00177424,0.002258744,0.002176856,0.00197896,0.002173444,0.00240546,0.00266136,0.002493217,0.004975754,0.006810932,0.009529716,0.009764803,0.009336938,0.007700202,0.008335857,0.00853,0.008485644,0.005940292,0.00789878,0.006554452,0.022676152,0.036402628,0.035358556,0.042629528,0.040725632,0.039405188,0.0670458,0.084962212,0.092860992,0.082276968,0.105290908,0.118324748,0.119806001,NA
INTL.2-23-LAO-QBTU.A,    Net imports (quad Btu),-0.002480524,-0.002494172,-0.002521468,-0.002306512,-0.002347456,-0.002033552,-0.001934604,-0.000917828,-0.000866648,-0.001214672,-0.001729884,-0.002170032,-0.002036964,-0.00189366,-0.002088144,-0.002258744,-0.00249076,-0.002339677,-0.004532194,-0.006265012,-0.008915556,-0.009136995,-0.008651126,-0.006918854,-0.007387321,-0.00740404,-0.006332672,-0.003234576,-0.00501564,-0.002545352,-0.018547632,-0.03331818,-0.030824008,-0.038289464,-0.035406324,-0.032410588,-0.064104656,-0.083256212,-0.091830568,-0.077687828,-0.10021044,-0.113865264,-0.115149274,NA
,Latvia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-LVA-QBTU.A,        Nuclear (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.29-12-LVA-QBTU.A,        Renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.00852353,0.009710955,0.011164527,0.009922508,0.006285165,0.009977102,0.010209128,0.009318559,0.009536936,0.009581294,0.008356335,0.007817216,0.010669767,0.011396553,0.009270789,0.009414099,0.010703888,0.011846956,0.012067721,0.009986997,0.012932358,0.010089703,0.007135129,0.006779243,0.00904081,0.015368286,0.00866411,0.007682437,0.009430818,0.009674104,0.010000679,0.015831354
INTL.33-12-LVA-QBTU.A,            Hydroelectricity (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.00852353,0.009710955,0.011164527,0.009922508,0.006281753,0.009970278,0.010202303,0.009311735,0.009523287,0.009571057,0.008318801,0.007653434,0.010502572,0.011236182,0.00911383,0.009233255,0.010502572,0.011676349,0.01190155,0.009747806,0.012546445,0.009683658,0.006663913,0.006281753,0.008608151,0.014861583,0.008247488,0.007151508,0.008816974,0.009173202,0.009319681,0.012875568
INTL.34-12-LVA-QBTU.A,            Non-hydroelectric renewables (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,3.41214E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.36486E-05,1.02364E-05,3.75336E-05,0.000163783,0.000167195,0.000160371,0.000156959,0.000180844,0.000201316,0.000170607,0.000166171,0.000239191,0.000385913,0.000406045,0.000471217,0.00049749,0.00043266,0.000506703,0.000416622,0.000530929,0.000613844,0.000500902,0.000680998,0.002955786
INTL.35-12-LVA-QBTU.A,                Geothermal (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.36-12-LVA-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-07,3.41E-07,6.82E-07,0,0,4.43578E-06,1.05776E-05,1.63783E-05,2.32026E-05,2.3192E-05,0.00014084
INTL.117-12-LVA-QBTU.A,                    Tide and wave (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
INTL.116-12-LVA-QBTU.A,                    Solar (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41E-07,3.41E-07,6.82E-07,0,0,4.43578E-06,1.05776E-05,1.63783E-05,2.32026E-05,2.3192E-05,0.00014084
INTL.37-12-LVA-QBTU.A,                Wind (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,3.41214E-06,6.82428E-06,6.82428E-06,6.82428E-06,1.36486E-05,1.02364E-05,3.75336E-05,0.000163783,0.000167195,0.000160371,0.000156959,0.000180844,0.000201316,0.000170607,0.000166171,0.000239191,0.000385913,0.000405704,0.000470876,0.000496808,0.00043266,0.000506703,0.000412187,0.000520352,0.000597466,0.0004777,0.000657806,0.000903197
INTL.38-12-LVA-QBTU.A,                Biomass and waste (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00191175
INTL.2-3-LVA-QBTU.A,    Imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.0138186,0.009116864,0.0092124,0.0090418,0.011730456,0.006223488,0.0064828,0.0083594,0.007192496,0.00798408,0.009683256,0.009113452,0.009324996,0.00974126,0.00958772,0.016937168,0.015841916,0.014531708,0.013555876,0.013678708,0.01683822,0.01707706,0.01822008,0.017899352,0.016473136,0.013896735,0.017652664,0.01573205,0.014239641,0.015925169,0.018108451,0.013904508
INTL.2-4-LVA-QBTU.A,    Exports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.000006824,0.00058004,0.0029002,0.001334092,0.000719932,0.000003412,0.001310208,0.002190504,0.001098664,0.001559284,0.00167188,0.000129656,0.002170032,0.002412284,0.001030424,0.006701168,0.007243676,0.00888826,0.0105772,0.009430768,0.011068528,0.0124538,0.010314476,0.0116861,0.01294854,0.014115785,0.014551498,0.011917092,0.008692752,0.009873304,0.01022495,0.011159865
INTL.2-23-LVA-QBTU.A,    Net imports (quad Btu),--,--,--,--,--,--,--,--,--,--,--,--,0.013811776,0.008536824,0.0063122,0.007707708,0.011010524,0.006220076,0.005172592,0.006168896,0.006093832,0.006424796,0.008011376,0.008983796,0.007154964,0.007328976,0.008557296,0.010236,0.00859824,0.005643448,0.002978676,0.00424794,0.005769692,0.00462326,0.007905604,0.006213252,0.003524596,-0.00021905,0.003101167,0.003814957,0.005546888,0.006051864,0.007883501,0.002744643
,Lebanon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-LBN-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-LBN-QBTU.A,        Renewables (quad Btu),0.002869611,0.002869611,0.002194007,0.001890326,0.00197563,0.00197563,0.001890326,0.002060934,0.002026812,0.00168901,0.001013406,0.00168901,0.001859617,0.002432857,0.002760423,0.002422621,0.002695592,0.00304363,0.002651234,0.001122595,0.001518403,0.001126007,0.002289547,0.004602979,0.003784065,0.003534979,0.002347553,0.00197563,0.00125908,0.002101879,0.002838902,0.002722889,0.003408729,0.004309535,0.000696077,0.001695834,0.001436512,0.001613602,0.001513285,0.003845484,0.004171684,0.003262007,0.003210345,NA
INTL.33-12-LBN-QBTU.A,            Hydroelectricity (quad Btu),0.002869611,0.002869611,0.002194007,0.001890326,0.00197563,0.00197563,0.001890326,0.002060934,0.002026812,0.00168901,0.001013406,0.00168901,0.001859617,0.002432857,0.002760423,0.002422621,0.002695592,0.00304363,0.002651234,0.001122595,0.001518403,0.001126007,0.002289547,0.004602979,0.003784065,0.003534979,0.002347553,0.00197563,0.00125908,0.002101879,0.00283549,0.002719477,0.003401905,0.00428565,0.000651719,0.001617355,0.00128979,0.001402049,0.001175483,0.003292717,0.003598445,0.002088231,0.002070943,NA
INTL.34-12-LBN-QBTU.A,            Non-hydroelectric renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,6.82428E-06,2.3885E-05,4.43578E-05,7.84793E-05,0.000146722,0.000211553,0.000337802,0.000552767,0.00057324,0.001173777,0.001139402,NA
INTL.35-12-LBN-QBTU.A,                Geothermal (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.36-12-LBN-QBTU.A,"                Solar, tide, wave, fuel cell (quad Btu)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,1.02364E-05,2.3885E-05,5.80064E-05,0.000126249,0.00019108,0.000293444,0.000412869,0.000481112,0.001044115,0.001012995,NA
INTL.117-12-LBN-QBTU.A,                    Tide and wave (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.116-12-LBN-QBTU.A,                    Solar (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,3.41214E-06,3.41214E-06,1.02364E-05,2.3885E-05,5.80064E-05,0.000126249,0.00019108,0.000293444,0.000412869,0.000481112,0.001044115,0.001012995,NA
INTL.37-12-LBN-QBTU.A,                Wind (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41214E-06,1.36486E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,2.04728E-05,NA
INTL.38-12-LBN-QBTU.A,                Biomass and waste (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3885E-05,0.000119425,7.1655E-05,0.000109189,0.000105934,NA
INTL.2-3-LBN-QBTU.A,    Imports (quad Btu),0.000791584,0.000774524,0.00112596,0.000992892,0.000678988,0.001119136,0.001272676,0.001064544,0.00121126,0.00129656,0.00133068,0.00040944,0.00037532,0.00030708,0.0003412,0.00105772,0.00233722,0.002074496,0.003596248,0.004265,0.004766564,0.004309356,0.001815184,0,0.000736992,0.00155246,0.003169748,0.003316464,0.001914132,0.00394086,0.00424794,0.00286608,0.001102076,0.001781064,0.000464032,0.000914416,0.000235428,0.001822008,0.000037532,0.000306398,0,0.002719364,0.001530866,NA
INTL.2-4-LBN-QBTU.A,    Exports (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.2-23-LBN-QBTU.A,    Net imports (quad Btu),0.000791584,0.000774524,0.00112596,0.000992892,0.000678988,0.001119136,0.001272676,0.001064544,0.00121126,0.00129656,0.00133068,0.00040944,0.00037532,0.00030708,0.0003412,0.00105772,0.00233722,0.002074496,0.003596248,0.004265,0.004766564,0.004309356,0.001815184,0,0.000736992,0.00155246,0.003169748,0.003316464,0.001914132,0.00394086,0.00424794,0.00286608,0.001102076,0.001781064,0.000464032,0.000914416,0.000235428,0.001822008,0.000037532,0.000306398,0,0.002719364,0.001530866,NA
,Lesotho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,    Generation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
INTL.27-12-LSO-QBTU.A,        Nuclear (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
INTL.29-12-LSO-QBTU.A,        Renewables (quad Btu),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665368,0.000982697,0.00097246,0.001071412,0.001108946,0.001013406,0.001566173,0.001791374,0.001890326,0.001992691,0.002211068,0.002368026,0.001671949,0.001658301,0.001757253,0.001777726,0.001819354,0.00178455,0.001841533,0.001841533,0.001709483,0.001709483,0.001710165,0.001711031,NA
